RuleKey,AntecedentKey,ConsequentKey,AntecedentItems,ConsequentItems,AntecedentLength,ConsequentLength,AntecedentSupport,ConsequentSupport,Support,Confidence,ReverseConfidence,Lift,Leverage,Conviction,Kulczynski,Cosine,AllConfidence,MaxConfidence,ImbalanceRatio,ConfidenceGapVsConsequentBaseRate,ExpectedSupportUnderIndependence,ChiSquare,NonPositiveDependence,WeakPositiveDependence,DirectionalConfidenceImbalance,MisleadingCandidate,DiagnosticFlags,UndirectedPairKey
"[""21985""] -> [""85123A""]","[""21985""]","[""85123A""]",21985 — PACK OF 12 HEARTS DESIGN TISSUES,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0232564024698856,0.1382731045652394,0.0079461483955865,0.3416757344940153,0.0574670571010249,2.471020923181828,0.0047304134250568,1.308970275875281,0.1995713957975201,0.1401252973028146,0.0574670571010249,0.3416757344940153,0.7488877904102819,0.2034026299287759,0.0032157349705297,326.69365833517213,False,False,False,False,,"[""21985""] || [""85123A""]"
"[""21987""] -> [""21988""]","[""21987""]","[""21988""]",21987 — PACK OF 6 SKULL PAPER CUPS,21988 — PACK OF 6 SKULL PAPER PLATES,1,1,0.0097428889563721,0.0105273813138981,0.0078955359854236,0.8103896103896102,0.7499999999999999,76.97922077922075,0.0077929688782809,5.218451482111628,0.7801948051948051,0.7796102922564631,0.7499999999999999,0.8103896103896102,0.0633946830265848,0.799862229075712,0.0001025671071426,23879.157688979583,False,False,False,False,,"[""21987""] || [""21988""]"
"[""21988""] -> [""21989""]","[""21988""]","[""21989""]",21988 — PACK OF 6 SKULL PAPER PLATES,21989 — PACK OF 20 SKULL PAPER NAPKINS,1,1,0.0105273813138981,0.0165502581232918,0.0076424739346087,0.7259615384615384,0.4617737003058104,43.86406139731828,0.0074682430565014,3.588728882637812,0.5938676193836744,0.5789904540621404,0.4617737003058104,0.7259615384615384,0.3098958333333332,0.7094112803382466,0.0001742308781073,12999.564031601543,False,False,False,False,,"[""21988""] || [""21989""]"
"[""21993""] -> [""21992""]","[""21993""]","[""21992""]",21993 — FLORAL FOLK STATIONERY SET,21992 — VINTAGE PAISLEY STATIONERY SET,1,1,0.0146016803320174,0.0166008705334548,0.008072679420994,0.5528596187175043,0.486280487804878,33.30304983725747,0.0078302788162313,2.1993073554348705,0.5195700532611911,0.5185025024795606,0.486280487804878,0.5528596187175043,0.0864332603938731,0.5362587481840495,0.0002424006047627,10314.592947928866,False,False,False,False,,"[""21992""] || [""21993""]"
"[""22027""] -> [""22029""]","[""22027""]","[""22029""]",22027 — TEA PARTY BIRTHDAY CARD,22029 — SPACEBOY BIRTHDAY CARD,1,1,0.0213837432938556,0.027862131794716,0.0104514626986537,0.4887573964497042,0.3751135331516803,17.541995711268402,0.0098556660247359,1.9015196727626504,0.4319354648006922,0.4281816365005218,0.3751135331516803,0.4887573964497042,0.1669928245270712,0.4608952646549881,0.0005957966739177,6771.838189027942,False,False,False,False,,"[""22027""] || [""22029""]"
"[""22037""] -> [""22029""]","[""22037""]","[""22029""]",22037 — ROBOT BIRTHDAY CARD,22029 — SPACEBOY BIRTHDAY CARD,1,1,0.0160441340216621,0.027862131794716,0.0078955359854236,0.4921135646687696,0.2833787465940054,17.662451972253496,0.0074485122087799,1.9140851193855588,0.3877461556313875,0.3734361058303602,0.2833787465940054,0.4921135646687696,0.3281799016163036,0.4642514328740535,0.0004470237766436,5127.172643807684,False,False,False,False,,"[""22029""] || [""22037""]"
"[""85049E""] -> [""22077""]","[""85049E""]","[""22077""]",85049E — SCANDINAVIAN REDS RIBBONS,22077 — 6 RIBBONS RUSTIC CHARM,1,1,0.022547828727604,0.0443111650976819,0.009793501366535,0.4343434343434343,0.2210165619645916,9.802121731305055,0.0087943808051919,1.6895213331308838,0.327679998154013,0.3098339758168545,0.2210165619645916,0.4343434343434343,0.3813747228381375,0.3900322692457524,0.0009991205613431,3274.5647794887946,False,False,False,False,,"[""22077""] || [""85049E""]"
"[""22083""] -> [""22090""]","[""22083""]","[""22090""]",22083 — PAPER CHAIN KIT RETROSPOT,22090 — PAPER BUNTING RETROSPOT,1,1,0.0354539933191618,0.0430964672537706,0.0109828930053649,0.3097787294789436,0.2548443922489724,7.188030695296497,0.0094549511432702,1.3863721296561191,0.282311560863958,0.2809721908761083,0.2548443922489724,0.3097787294789436,0.1131086142322096,0.2666822622251729,0.0015279418620946,2504.9186131301567,False,False,False,False,,"[""22083""] || [""22090""]"
"[""22909""] -> [""22086""]","[""22909""]","[""22086""]",22909 — SET OF 20 VINTAGE CHRISTMAS NAPKINS,22086 — PAPER CHAIN KIT 50'S CHRISTMAS,1,1,0.0274825387184937,0.0510679218544387,0.0099200323919425,0.3609576427255985,0.1942517343904856,7.0681874182085,0.0085165562523048,1.4849282951960798,0.2776046885580421,0.2647954836113123,0.1942517343904856,0.3609576427255985,0.3436578171091445,0.3098897208711598,0.0014034761396376,2212.9084443827555,False,False,False,False,,"[""22086""] || [""22909""]"
"[""22910""] -> [""22086""]","[""22910""]","[""22086""]",22910 — PAPER CHAIN KIT VINTAGE CHRISTMAS,22086 — PAPER CHAIN KIT 50'S CHRISTMAS,1,1,0.0361119546512804,0.0510679218544387,0.0212319060633667,0.587946741415557,0.4157581764122894,11.513034407223564,0.0193877435852241,2.3029355025743463,0.5018524589139233,0.4944124442593247,0.4157581764122894,0.587946741415557,0.2267843438219493,0.5368788195611183,0.0018441624781426,8805.755199662062,False,False,False,False,,"[""22086""] || [""22910""]"
"[""22952""] -> [""22086""]","[""22952""]","[""22086""]",22952 — 60 CAKE CASES VINTAGE CHRISTMAS,22086 — PAPER CHAIN KIT 50'S CHRISTMAS,1,1,0.0289502986132199,0.0510679218544387,0.0108816681850389,0.3758741258741259,0.2130822596630326,7.360278472766084,0.0094032365977963,1.5204177834713193,0.2944781927685793,0.283005491272035,0.2130822596630326,0.3758741258741259,0.3199121522693997,0.3248062040196872,0.0014784315872425,2564.77861699466,False,False,False,False,,"[""22086""] || [""22952""]"
"[""22111""] -> [""22112""]","[""22111""]","[""22112""]",22111 — SCOTTIE DOG HOT WATER BOTTLE,22112 — CHOCOLATE HOT WATER BOTTLE,1,1,0.0427421803826298,0.0435519789452373,0.0156898471505213,0.3670811130846654,0.3602556653108658,8.428574819670912,0.0138283406104234,1.5111699790098163,0.3636683891977656,0.3636523760645175,0.3602556653108658,0.3670811130846654,0.0114695340501792,0.3235291341394281,0.0018615065400978,4433.617792284069,False,False,False,False,,"[""22111""] || [""22112""]"
"[""22113""] -> [""22111""]","[""22113""]","[""22111""]",22113 — GREY HEART HOT WATER BOTTLE,22111 — SCOTTIE DOG HOT WATER BOTTLE,1,1,0.02520498026116,0.0427421803826298,0.0084269662921348,0.3343373493975903,0.1971580817051509,7.822187506687496,0.0073496504792717,1.4380524710993976,0.2657477155513706,0.2567436668150039,0.1971580817051509,0.3343373493975903,0.2946428571428571,0.2915951690149605,0.0010773158128631,2123.347574196693,False,False,False,False,,"[""22111""] || [""22113""]"
"[""22114""] -> [""22111""]","[""22114""]","[""22111""]",22114 — HOT WATER BOTTLE TEA AND SYMPATHY,22111 — SCOTTIE DOG HOT WATER BOTTLE,1,1,0.0400597226439923,0.0427421803826298,0.0122988156696021,0.3070120025268477,0.2877442273534635,7.182881167466498,0.0105865757782745,1.381348339520781,0.2973781149401556,0.2972220238396331,0.2877442273534635,0.3070120025268477,0.0380473797559224,0.2642698221442179,0.0017122398913276,2814.791623478327,False,False,False,False,,"[""22111""] || [""22114""]"
"[""22835""] -> [""22111""]","[""22835""]","[""22111""]",22835 — HOT WATER BOTTLE I AM SO POORLY,22111 — SCOTTIE DOG HOT WATER BOTTLE,1,1,0.0255845733373823,0.0427421803826298,0.0082751290616459,0.3234421364985163,0.1936056838365897,7.56728209939335,0.0071815886130468,1.4148942333818146,0.258523910167553,0.250240356494237,0.1936056838365897,0.3234421364985163,0.2857142857142857,0.2806999561158864,0.001093540448599,1998.0488342696117,False,False,False,False,,"[""22111""] || [""22835""]"
"[""22866""] -> [""22111""]","[""22866""]","[""22111""]",22866 — HAND WARMER SCOTTY DOG DESIGN,22111 — SCOTTIE DOG HOT WATER BOTTLE,1,1,0.0274066201032493,0.0427421803826298,0.0082751290616459,0.3019390581717451,0.1936056838365897,7.064194092785482,0.0071037103615146,1.371309813023296,0.2477723710041673,0.2417790682303092,0.1936056838365897,0.3019390581717451,0.2478527607361963,0.2591968777891152,0.0011714187001312,1828.399457104813,False,False,False,False,,"[""22111""] || [""22866""]"
"[""84029E""] -> [""22111""]","[""84029E""]","[""22111""]",84029E — RED WOOLLY HOTTIE WHITE HEART.,22111 — SCOTTIE DOG HOT WATER BOTTLE,1,1,0.0289756048183014,0.0427421803826298,0.0095910517258831,0.3310043668122271,0.2243931320307874,7.744208738278251,0.0083525711980435,1.430887994075573,0.2776987494215073,0.2725345970420329,0.2243931320307874,0.3310043668122271,0.2215885947046843,0.2882621864295973,0.0012384805278396,2394.77713571799,False,False,False,False,,"[""22111""] || [""84029E""]"
"[""84029G""] -> [""22111""]","[""84029G""]","[""22111""]",84029G — KNITTED UNION FLAG HOT WATER BOTTLE,22111 — SCOTTIE DOG HOT WATER BOTTLE,1,1,0.0255339609272193,0.0427421803826298,0.0076677801396902,0.3002973240832507,0.1793960923623445,7.025783930416659,0.006576402975856,1.3680922662803492,0.2398467082227977,0.2321037838713616,0.1793960923623445,0.3002973240832507,0.2839248434237996,0.2575551437006209,0.0010913771638342,1678.724071749017,False,False,False,False,,"[""22111""] || [""84029G""]"
"[""22114""] -> [""22112""]","[""22114""]","[""22112""]",22114 — HOT WATER BOTTLE TEA AND SYMPATHY,22112 — CHOCOLATE HOT WATER BOTTLE,1,1,0.0400597226439923,0.0435519789452373,0.0196376151432331,0.4902084649399873,0.4509006391632771,11.255710459365798,0.0178929349460899,1.8761551639773104,0.4705545520516322,0.4701439249471264,0.4509006391632771,0.4902084649399873,0.0545886075949366,0.4466564859947499,0.0017446801971432,7897.956252625635,False,False,False,False,,"[""22112""] || [""22114""]"
"[""22835""] -> [""22112""]","[""22835""]","[""22112""]",22835 — HOT WATER BOTTLE I AM SO POORLY,22112 — CHOCOLATE HOT WATER BOTTLE,1,1,0.0255845733373823,0.0435519789452373,0.0154873975098694,0.6053412462908011,0.3556072051133062,13.899282212915338,0.0143731387105568,2.423481075905676,0.4804742257020536,0.4639652020715318,0.3556072051133062,0.6053412462908011,0.3349056603773584,0.5617892673455638,0.0011142587993125,7861.123408628011,False,False,False,False,,"[""22112""] || [""22835""]"
"[""84029E""] -> [""22112""]","[""84029E""]","[""22112""]",84029E — RED WOOLLY HOTTIE WHITE HEART.,22112 — CHOCOLATE HOT WATER BOTTLE,1,1,0.0289756048183014,0.0435519789452373,0.0091608462394979,0.3161572052401747,0.21034282393957,7.259307450476899,0.0078989013085257,1.3986372721682034,0.2632500145898723,0.2578786523911209,0.21034282393957,0.3161572052401747,0.2300319488817891,0.2726052262949373,0.0012619449309721,2103.6546020641017,False,False,False,False,,"[""22112""] || [""84029E""]"
"[""84029G""] -> [""22112""]","[""84029G""]","[""22112""]",84029G — KNITTED UNION FLAG HOT WATER BOTTLE,22112 — CHOCOLATE HOT WATER BOTTLE,1,1,0.0255339609272193,0.0435519789452373,0.0086800283429496,0.3399405351833498,0.199302730970366,7.805398133820599,0.0075679738142589,1.4490331129793623,0.2696216330768579,0.2602903706047717,0.199302730970366,0.3399405351833498,0.2982823627984918,0.2963885562381124,0.0011120545286907,2183.6249807301438,False,False,False,False,,"[""22112""] || [""84029G""]"
"[""22835""] -> [""22114""]","[""22835""]","[""22114""]",22835 — HOT WATER BOTTLE I AM SO POORLY,22114 — HOT WATER BOTTLE TEA AND SYMPATHY,1,1,0.0255845733373823,0.0400597226439923,0.0111600364409353,0.4362017804154303,0.2785849652558433,10.888786831899017,0.0101351255290749,1.7026309129946031,0.3573933728356367,0.3485961242492085,0.2785849652558433,0.4362017804154303,0.2656758012076173,0.3961420577714379,0.0010249109118604,4234.057568912596,False,False,False,False,,"[""22114""] || [""22835""]"
"[""84029E""] -> [""22114""]","[""84029E""]","[""22114""]",84029E — RED WOOLLY HOTTIE WHITE HEART.,22114 — HOT WATER BOTTLE TEA AND SYMPATHY,1,1,0.0289756048183014,0.0400597226439923,0.0092873772649053,0.3205240174672489,0.2318382817435249,8.001154184608849,0.0081266225724422,1.4127655752861554,0.2761811496053869,0.2725981244747266,0.2318382817435249,0.3205240174672489,0.1855146124523508,0.2804642948232566,0.001160754692463,2412.0058336565994,False,False,False,False,,"[""22114""] || [""84029E""]"
"[""84029G""] -> [""22114""]","[""84029G""]","[""22114""]",84029G — KNITTED UNION FLAG HOT WATER BOTTLE,22114 — HOT WATER BOTTLE TEA AND SYMPATHY,1,1,0.0255339609272193,0.0400597226439923,0.0078955359854236,0.309217046580773,0.1970941250789639,7.7189013346088595,0.0068726525926766,1.3896409467033166,0.2531555858298684,0.2468701343932447,0.1970941250789639,0.309217046580773,0.2517543859649123,0.2691573239367806,0.0010228833927469,1950.6740615899937,False,False,False,False,,"[""22114""] || [""84029G""]"
"[""22617""] -> [""22138""]","[""22617""]","[""22138""]",22617 — BAKING SET SPACEBOY DESIGN,22138 — BAKING SET 9 PIECE RETROSPOT,1,1,0.0238384451867597,0.0484360765259641,0.0143992306913655,0.6040339702760085,0.2972831765935214,12.470745229585551,0.0132445899360396,2.4031453509719616,0.4506585734347649,0.4237559881040602,0.2972831765935214,0.6040339702760085,0.4250109313511149,0.5555978937500443,0.0011546407553258,6463.138457424877,False,False,False,False,,"[""22138""] || [""22617""]"
"[""22141""] -> [""22144""]","[""22141""]","[""22144""]",22141 — CHRISTMAS CRAFT TREE TOP ANGEL,22144 — CHRISTMAS CRAFT LITTLE FRIENDS,1,1,0.0144751493066099,0.0178155683773661,0.0088065593683571,0.6083916083916084,0.4943181818181817,34.149435791481245,0.0085486763561126,2.508078102179226,0.5513548951048951,0.548396784904488,0.4943181818181817,0.6083916083916084,0.1422413793103449,0.5905760400142424,0.0002578830122444,11568.774811436566,False,False,False,False,,"[""22141""] || [""22144""]"
"[""22142""] -> [""22144""]","[""22142""]","[""22144""]",22142 — CHRISTMAS CRAFT WHITE FAIRY,22144 — CHRISTMAS CRAFT LITTLE FRIENDS,1,1,0.0127290211559874,0.0178155683773661,0.0079208421905051,0.6222664015904573,0.4446022727272727,34.928237393818904,0.0076940674437236,2.600204047927289,0.533434337158865,0.5259857948547081,0.4446022727272727,0.6222664015904573,0.2248322147651007,0.6044508332130912,0.0002267747467814,10638.02108820704,False,False,False,False,,"[""22142""] || [""22144""]"
"[""22147""] -> [""22149""]","[""22147""]","[""22149""]",22147 — FELTCRAFT BUTTERFLY HEARTS,22149 — FELTCRAFT 6 FLOWER FRIENDS,1,1,0.0286466241522421,0.0349731754226136,0.0120710598238688,0.4213780918727914,0.3451519536903039,12.04860830567672,0.0110691964121267,1.6678020846131316,0.3832650227815476,0.3813652732646043,0.3451519536903039,0.4213780918727914,0.1227295041728031,0.3864049164501778,0.001001863411742,5155.609417791404,False,False,False,False,,"[""22147""] || [""22149""]"
"[""22150""] -> [""22147""]","[""22150""]","[""22147""]",22150 — 3 STRIPEY MICE FELTCRAFT,22147 — FELTCRAFT BUTTERFLY HEARTS,1,1,0.0237372203664338,0.0286466241522421,0.0091861524445794,0.3869936034115139,0.3206713780918728,13.509221936757404,0.0085061612143232,1.5845729852959949,0.3538324907516933,0.3522751369579037,0.3206713780918728,0.3869936034115139,0.1136496777973052,0.3583469792592718,0.0006799912302561,4433.971508877792,False,False,False,False,,"[""22147""] || [""22150""]"
"[""22150""] -> [""22149""]","[""22150""]","[""22149""]",22150 — 3 STRIPEY MICE FELTCRAFT,22149 — FELTCRAFT 6 FLOWER FRIENDS,1,1,0.0237372203664338,0.0349731754226136,0.0094645207004757,0.3987206823027718,0.2706222865412445,11.400757222775928,0.0086343547285552,1.6049559600240928,0.3346714844220082,0.3284854680744055,0.2706222865412445,0.3987206823027718,0.2281603288797533,0.3637475068801582,0.0008301659719205,3766.7058395088975,False,False,False,False,,"[""22149""] || [""22150""]"
"[""22173""] -> [""85123A""]","[""22173""]","[""85123A""]",22173 — METAL 4 HOOK HANGER FRENCH CHATEAU,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0252302864662415,0.1382731045652394,0.0102490130580018,0.4062186559679037,0.074121522693997,2.93779948924372,0.0067603430192442,1.4512528965345546,0.2401700893309503,0.1735210227236168,0.074121522693997,0.4062186559679037,0.7376155878467635,0.2679455514026643,0.0034886700387575,616.2811317444119,False,False,False,False,,"[""22173""] || [""85123A""]"
"[""22178""] -> [""85123A""]","[""22178""]","[""85123A""]",22178 — VICTORIAN GLASS HANGING T-LIGHT,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0459560684279785,0.1382731045652394,0.0148294361777507,0.3226872246696035,0.1072474377745241,2.3336947968601853,0.0084749479226016,1.2722732049670935,0.2149673312220638,0.1860305836371729,0.1072474377745241,0.3226872246696035,0.5449656408724232,0.1844141201043641,0.0063544882551491,543.2859207215141,False,False,False,False,,"[""22178""] || [""85123A""]"
"[""22189""] -> [""85123A""]","[""22189""]","[""85123A""]",22189 — CREAM HEART CARD HOLDER,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0328727604008502,0.1382731045652394,0.0147282113574248,0.4480369515011547,0.106515373352855,3.240232096544588,0.01018279272117,1.5612039570010512,0.2772761624270048,0.2184555404768222,0.106515373352855,0.4480369515011547,0.6738391845979613,0.3097638469359153,0.0045454186362548,1081.6322603599049,False,False,False,False,,"[""22189""] || [""85123A""]"
"[""22195""] -> [""22196""]","[""22195""]","[""22196""]",22195 — LARGE HEART MEASURING SPOONS,22196 — SMALL HEART MEASURING SPOONS,1,1,0.0205233323210851,0.0248253871849377,0.0114384046968316,0.5573366214549939,0.4607543323139653,22.45026904527578,0.0109289050256355,2.2029710612618816,0.5090454768844797,0.5067497043833542,0.4607543323139653,0.5573366214549939,0.126865671641791,0.5325112342700561,0.000509499671196,9698.52949350548,False,False,False,False,,"[""22195""] || [""22196""]"
"[""22196""] -> [""85099B""]","[""22196""]","[""85099B""]",22196 — SMALL HEART MEASURING SPOONS,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0248253871849377,0.1015538009920032,0.0087559469581941,0.3527013251783894,0.0862197856964864,3.473048982245013,0.0062348345284655,1.387993261774559,0.2194605554374379,0.174384152582015,0.0862197856964864,0.3527013251783894,0.6523235800344234,0.2511475241863862,0.0025211124297285,695.4343922642064,False,False,False,False,,"[""22196""] || [""85099B""]"
"[""22196""] -> [""85123A""]","[""22196""]","[""85123A""]",22196 — SMALL HEART MEASURING SPOONS,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0248253871849377,0.1382731045652394,0.0080979856260755,0.3261977573904179,0.0585651537335285,2.3590831956514924,0.00466530226798,1.2789017918630865,0.1923814555619732,0.1382165757393159,0.0585651537335285,0.3261977573904179,0.7319183673469388,0.1879246528251785,0.0034326833580954,298.15820978028194,False,False,False,False,,"[""22196""] || [""85123A""]"
"[""22198""] -> [""22197""]","[""22198""]","[""22197""]",22198 — LARGE POPCORN HOLDER,22197 — SMALL POPCORN HOLDER,1,1,0.0163478084826399,0.0587610081992104,0.0111600364409353,0.6826625386996904,0.189922480620155,11.617611059111528,0.0101994227326477,2.966050676601512,0.4362925096599227,0.3600735518978002,0.189922480620155,0.6826625386996904,0.6632370399683417,0.6239015305004799,0.0009606137082875,4622.042212488874,False,False,True,True,high directional confidence imbalance,"[""22197""] || [""22198""]"
"[""22212""] -> [""85123A""]","[""22212""]","[""85123A""]",22212 — FOUR HOOK WHITE LOVEBIRDS,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0209535378074703,0.1382731045652394,0.0081739042413199,0.3900966183574879,0.0591142020497803,2.8212038746366206,0.0052765935170559,1.4128908305346173,0.2246054102036341,0.1518560183743818,0.0591142020497803,0.3900966183574879,0.7766795108058301,0.2518235137922485,0.002897310724264,450.10333573599,False,False,False,False,,"[""22212""] || [""85123A""]"
"[""22219""] -> [""85123A""]","[""22219""]","[""85123A""]",22219 — LOVEBIRD HANGING DECORATION WHITE,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0290768296386273,0.1382731045652394,0.0131845328474541,0.4534377719756309,0.0953513909224011,3.27929117814587,0.0091639893424066,1.5766308962651907,0.2743945814490161,0.2079324944654658,0.0953513909224011,0.4534377719756309,0.7083059750492448,0.3151646674103915,0.0040205435050475,986.5130814728302,False,False,False,False,,"[""22219""] || [""85123A""]"
"[""22227""] -> [""85123A""]","[""22227""]","[""85123A""]",22227 — HANGING HEART MIRROR DECORATION,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0162718898673954,0.1382731045652394,0.0078196173701791,0.4805598755832037,0.0565519765739385,3.47543997868702,0.0055696526410707,1.6589532747441649,0.2685559260785711,0.1648533009264787,0.0565519765739385,0.4805598755832037,0.8314936184891343,0.3422867710179643,0.0022499647291084,642.7006785853744,False,False,False,False,,"[""22227""] || [""85123A""]"
"[""22271""] -> [""22273""]","[""22271""]","[""22273""]",22271 — FELTCRAFT DOLL ROSIE,22273 — FELTCRAFT DOLL MOLLY,1,1,0.0199159833991294,0.0204980261160036,0.0101477882376758,0.5095298602287166,0.4950617283950618,24.857508588639465,0.0097395498898346,1.99706749597592,0.5022957943118892,0.5022436990881247,0.4950617283950618,0.5095298602287166,0.0192307692307691,0.4890318341127129,0.0004082383478412,9564.633426768034,False,False,False,False,,"[""22271""] || [""22273""]"
"[""22274""] -> [""22271""]","[""22274""]","[""22271""]",22274 — FELTCRAFT DOLL EMILY,22271 — FELTCRAFT DOLL ROSIE,1,1,0.0166008705334548,0.0199159833991294,0.0091861524445794,0.5533536585365854,0.4612452350698856,27.784400471069517,0.008855529782624,2.194317798259969,0.5072994468032355,0.5052046499276195,0.4612452350698856,0.5533536585365854,0.1212962962962962,0.5334376751374559,0.0003306226619553,9724.702593183069,False,False,False,False,,"[""22271""] || [""22274""]"
"[""22274""] -> [""22273""]","[""22274""]","[""22273""]",22274 — FELTCRAFT DOLL EMILY,22273 — FELTCRAFT DOLL MOLLY,1,1,0.0166008705334548,0.0204980261160036,0.0090343152140904,0.5442073170731706,0.4407407407407407,26.549254742547426,0.0086940301363473,2.149007675143483,0.4924740289069557,0.4897492583387547,0.4407407407407407,0.5442073170731706,0.138863841298467,0.523709290957167,0.0003402850777431,9112.493247973673,False,False,False,False,,"[""22273""] || [""22274""]"
"[""22294""] -> [""85123A""]","[""22294""]","[""85123A""]",22294 — HEART FILIGREE DOVE SMALL,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0217886425751594,0.1382731045652394,0.0095910517258831,0.4401858304297329,0.0693631039531478,3.183452283173742,0.0065782684727535,1.5393088318865744,0.2547744671914403,0.1747359594210656,0.0693631039531478,0.4401858304297329,0.774133871510259,0.3019127258644935,0.0030127832531296,673.3268411068358,False,False,False,False,,"[""22294""] || [""85123A""]"
"[""22295""] -> [""85123A""]","[""22295""]","[""85123A""]",22295 — HEART FILIGREE DOVE LARGE,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0178661807875291,0.1382731045652394,0.0083763538819718,0.4688385269121813,0.0605783308931186,3.3906704299893407,0.0059059415977563,1.622344501805176,0.2647084289026499,0.1685273135688349,0.0605783308931186,0.4688385269121813,0.8148655591710908,0.3305654223469419,0.0024704122842154,659.2369185007224,False,False,False,False,,"[""22295""] || [""85123A""]"
"[""22296""] -> [""22297""]","[""22296""]","[""22297""]",22296 — HEART IVORY TRELLIS LARGE,22297 — HEART IVORY TRELLIS SMALL,1,1,0.0210800688328778,0.0245217127239599,0.0078196173701791,0.3709483793517407,0.3188854489164087,15.12734381678368,0.007302697978058,1.5507126208033235,0.3449169141340746,0.3439331918765534,0.3188854489164087,0.3709483793517407,0.0910917615539182,0.3464266666277807,0.0005169193921211,4269.2545803880985,False,False,False,False,,"[""22296""] || [""22297""]"
"[""22296""] -> [""85123A""]","[""22296""]","[""85123A""]",22296 — HEART IVORY TRELLIS LARGE,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0210800688328778,0.1382731045652394,0.009793501366535,0.4645858343337334,0.070827232796486,3.359914683296452,0.0068786948045641,1.609458528917389,0.2677065335651097,0.1813982608579946,0.070827232796486,0.4645858343337334,0.7835871404399322,0.326312729768494,0.0029148065619709,760.428702918465,False,False,False,False,,"[""22296""] || [""85123A""]"
"[""22297""] -> [""85123A""]","[""22297""]","[""85123A""]",22297 — HEART IVORY TRELLIS SMALL,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0245217127239599,0.1382731045652394,0.0111094240307723,0.4530443756449949,0.0803440702781844,3.2764461105394616,0.0077187306831734,1.5754969088231756,0.2666942229615897,0.1907863442596395,0.0803440702781844,0.4530443756449949,0.7499165832499165,0.3147712710797555,0.0033906933475988,826.0169965457953,False,False,False,False,,"[""22297""] || [""85123A""]"
"[""22300""] -> [""22301""]","[""22300""]","[""22301""]",22300 — COFFEE MUG DOG + BALL DESIGN,22301 — COFFEE MUG CAT + BIRD DESIGN,1,1,0.0133110638728616,0.0162718898673954,0.0099959510071869,0.7509505703422052,0.614307931570762,46.15017533070386,0.0097793548418298,3.9499311903034338,0.6826292509564836,0.6792016575206543,0.614307931570762,0.7509505703422052,0.1511627906976744,0.7346786804748098,0.000216596165357,17975.760891725593,False,False,False,False,,"[""22300""] || [""22301""]"
"[""22302""] -> [""22303""]","[""22302""]","[""22303""]",22302 — COFFEE MUG PEARS DESIGN,22303 — COFFEE MUG APPLES DESIGN,1,1,0.0100212572122684,0.0136653507440024,0.0075412491142828,0.7525252525252525,0.5518518518518518,55.06812570145903,0.0074043051195813,3.98559715413648,0.6521885521885522,0.6444241260003718,0.5518518518518518,0.7525252525252525,0.225705329153605,0.73885990178125,0.0001369439947015,16201.2468571743,False,False,False,False,,"[""22302""] || [""22303""]"
"[""22327""] -> [""22326""]","[""22327""]","[""22326""]",22327 — ROUND SNACK BOXES SET OF 4 SKULLS,22326 — ROUND SNACK BOXES SET OF4 WOODLAND,1,1,0.0163478084826399,0.035200931268347,0.0075918615244457,0.4643962848297213,0.2156721782890007,13.192727240353175,0.0070164034416602,1.8013300531810632,0.340034231559361,0.3164764735940812,0.2156721782890007,0.4643962848297213,0.4289004029936673,0.4291953535613743,0.0005754580827855,3562.131506315921,False,False,False,False,,"[""22326""] || [""22327""]"
"[""22328""] -> [""22326""]","[""22328""]","[""22326""]",22328 — ROUND SNACK BOXES SET OF 4 FRUITS,22326 — ROUND SNACK BOXES SET OF4 WOODLAND,1,1,0.0293298916894422,0.035200931268347,0.014323312076121,0.4883520276100087,0.406901509705248,13.873270110019485,0.0132908725746529,1.8856696807082391,0.4476267686576283,0.4457703190008634,0.406901509705248,0.4883520276100087,0.1169354838709678,0.4531510963416617,0.0010324395014681,7219.495025074206,False,False,False,False,,"[""22326""] || [""22328""]"
"[""22348""] -> [""85099B""]","[""22348""]","[""85099B""]",22348 — TEA BAG PLATE RED RETROSPOT,85099B — JUMBO BAG RED RETROSPOT,1,1,0.024319263083308,0.1015538009920032,0.0077183925498532,0.3173777315296566,0.0760029902815848,3.125217652411141,0.0052486789464187,1.3161688982418978,0.1966903609056207,0.1553114826567563,0.0760029902815848,0.3173777315296566,0.653673163418291,0.2158239305376533,0.0024697136034344,502.8362668006888,False,False,False,False,,"[""22348""] || [""85099B""]"
